2006,1,1,0,The Written Round,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/Rounds/WrittenRoundWords.htm
2006,2,2,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round02.htm
2006,2,2,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round02.pdf
2006,3,3,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round03.htm
2006,3,3,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round03.pdf
2006,4,4,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round04.htm
2006,4,4,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round04.pdf
2006,5,5,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round05.htm
2006,5,5,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round05.pdf
2006,6,6,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round06.htm
2006,6,6,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round06.pdf
2006,7,7,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round07.htm
2006,7,7,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round07.pdf
2006,8,8,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round08.htm
2006,8,8,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round08.pdf
2006,9,9,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round09.htm
2006,9,9,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round09.pdf
2006,10,10,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round10.htm
2006,10,10,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round10.pdf
2006,11,11,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round11.htm
2006,11,11,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round11.pdf
2006,12,12,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round12.htm
2006,12,12,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round12.pdf
2006,13,13,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round13.htm
2006,13,13,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round13.pdf
2006,14,14,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round14.htm
2006,14,14,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round14.pdf
2006,15,15,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round15.htm
2006,15,15,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round15.pdf
2006,16,16,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round16.htm
2006,16,16,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round16.pdf
2006,17,17,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round17.htm
2006,17,17,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round17.pdf
2006,18,18,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round18.htm
2006,18,18,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round18.pdf
2006,19,19,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round19.htm
2006,19,19,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round19.pdf
2006,20,20,0,HTML,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06bee/rounds/Round20.htm
2006,20,20,1,PDF,https://web.archive.org/web/20060721121245/http:/www.spellingbee.com/06Bee/Rounds/Round20.pdf
