2013,4,4,0,Semifinals Test,http://public.spellingbee.com/public/results/graded_words?reportFormat=1&round=4
2013,5,5,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/5
2013,5,5,1,Vocabulary,http://spellingbee.com/public/results/2013/round_results_vocab/summary/5
2013,6,6,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/6
2013,6,6,1,Vocabulary,http://spellingbee.com/public/results/2013/round_results_vocab/summary/6
2013,7,,0,Summary Results of the Semifinals,http://cdn.spellingbee.com/bee/semi-summary.pdf
2013,8,7,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/7
2013,9,8,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/8
2013,10,9,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/9
2013,11,10,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/10
2013,12,11,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/11
2013,13,12,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/12
2013,14,13,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/13
2013,15,14,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/14
2013,16,15,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/15
2013,17,16,0,Spelling,http://spellingbee.com/public/results/2013/round_results/summary/16
2014,0,1,0,Preliminaries Test,http://public.spellingbee.com/public/results/graded_words?reportFormat=1&round=1
2014,1,2,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/2
2014,1,2,1,Vocabulary,http://spellingbee.com/public/results/2014/round_results_vocab/summary/2
2014,2,3,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/3
2014,2,3,1,Vocabulary,http://spellingbee.com/public/results/2014/round_results_vocab/summary/3
2014,3,,0,Summary Results of the Preliminaries,http://cdn.spellingbee.com/bee/prelim-summary.pdf
2014,4,4,0,Semifinals Test,http://public.spellingbee.com/public/results/graded_words?reportFormat=1&round=4
2014,5,5,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/5
2014,5,5,1,Vocabulary,http://spellingbee.com/public/results/2014/round_results_vocab/summary/5
2014,6,6,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/6
2014,6,6,1,Vocabulary,http://spellingbee.com/public/results/2014/round_results_vocab/summary/6
2014,7,,0,Summary Results of the Semifinals,http://cdn.spellingbee.com/bee/semi-summary.pdf
2014,8,7,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/7
2014,9,8,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/8
2014,10,9,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/9
2014,11,10,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/10
2014,12,11,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/11
2014,13,12,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/12
2014,14,13,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/13
2014,15,14,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/14
2014,16,15,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/15
2014,17,16,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/16
2014,18,17,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/17
2014,19,18,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/18
2014,20,19,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/19
2014,21,20,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/20
2014,22,21,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/21
2014,23,22,0,Spelling,http://spellingbee.com/public/results/2014/round_results/summary/22
